Fiscal Year,Claim Number,Date of Claim,Company Code,Event Date Reported,BI Reserve,BI Paid,BI Collection,PD Reserve,PD Paid,PD Collection,Expense Reserve,Expense Paid,Expense Collection,Incurred Sum,CSH O/C Status Code
2000,990703552,1999-07-02,0003,1999-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703553,1999-07-03,0003,1999-07-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703554,1999-07-06,0003,1999-07-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703555,1999-07-07,0003,1999-07-09,0.00,0.00,0.00,0.00,1100.00,0.00,0.00,531.20,0.00,1631.20,C
2000,990703556,1999-07-08,0003,1999-07-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703557,1999-07-12,0003,1999-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.77,0.00,416.77,C
2000,990703558,1999-07-12,0003,1999-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703559,1999-07-12,0003,1999-07-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703560,1999-07-12,0003,1999-07-14,0.00,0.00,0.00,0.00,1520.96,0.00,0.00,0.00,0.00,1520.96,C
2000,990703561,1999-07-13,0003,1999-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703562,1999-07-13,0003,1999-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,756.15,0.00,756.15,C
2000,990703573,1999-06-15,0003,1999-06-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703574,1999-07-02,0003,1999-07-12,0.00,0.00,0.00,0.00,1110.22,0.00,0.00,870.32,0.00,1980.54,C
2000,990703575,1999-07-06,0003,1999-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,646.74,0.00,646.74,C
2000,990703576,1999-07-08,0003,1999-07-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,556.84,0.00,556.84,C
2000,990703577,1999-07-08,0003,1999-07-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2000,990703578,1999-07-08,0003,1999-07-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,536.00,0.00,536.00,C
2000,990703579,1999-07-12,0003,1999-07-14,0.00,0.00,0.00,0.00,365.00,0.00,0.00,460.00,0.00,825.00,C
2000,990703580,1999-07-12,0003,1999-07-13,0.00,1250.00,0.00,0.00,1841.54,0.00,0.00,1245.46,0.00,4337.00,C
2000,990703581,1999-07-13,0003,1999-07-15,0.00,0.00,0.00,0.00,2211.01,0.00,0.00,912.39,0.00,3123.40,C
2000,990703582,1999-07-13,0003,1999-07-15,0.00,0.00,0.00,0.00,325.73,0.00,0.00,408.00,0.00,733.73,C
2000,990703583,1999-07-13,0003,1999-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,435.90,0.00,435.90,C
2000,990703584,1999-07-01,0003,1999-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703585,1999-07-08,0003,1999-07-15,0.00,0.00,0.00,0.00,713.96,0.00,0.00,0.00,0.00,713.96,C
2000,990703586,1999-07-09,0003,1999-07-13,0.00,0.00,0.00,0.00,756.00,0.00,0.00,0.00,0.00,756.00,C
2000,990703587,1999-07-13,0003,1999-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703588,1999-07-13,0003,1999-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703589,1999-07-13,0003,1999-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703590,1999-07-13,0003,1999-07-14,0.00,0.00,0.00,0.00,1425.00,0.00,0.00,0.00,0.00,1425.00,C
2000,990703591,1999-07-13,0003,1999-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703592,1999-07-14,0003,1999-07-16,0.00,0.00,0.00,0.00,1693.15,0.00,0.00,81.75,0.00,1774.90,C
2000,990703593,1999-07-14,0003,1999-07-15,0.00,0.00,0.00,0.00,230.00,0.00,0.00,0.00,0.00,230.00,C
2000,990703594,1999-07-14,0003,1999-07-16,0.00,0.00,0.00,0.00,1667.12,0.00,0.00,0.00,0.00,1667.12,C
2000,990703595,1999-07-14,0003,1999-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703605,1999-07-13,0003,1999-07-14,0.00,0.00,0.00,0.00,1401.10,0.00,0.00,395.30,0.00,1796.40,C
2000,990703607,1999-07-12,0003,1999-07-16,0.00,0.00,0.00,0.00,2642.80,0.00,0.00,0.00,0.00,2642.80,C
2000,990703609,1999-06-09,0003,1999-06-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,369.22,0.00,369.22,C
2000,990703610,1999-06-23,0003,1999-06-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703611,1999-06-23,0003,1999-06-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640.20,0.00,640.20,C
2000,990703612,1999-06-24,0003,1999-06-25,0.00,0.00,0.00,0.00,5674.14,0.00,0.00,826.12,0.00,6500.26,C
2000,990703613,1999-06-25,0003,1999-07-19,0.00,0.00,0.00,0.00,667.89,0.00,0.00,0.00,0.00,667.89,C
2000,990703614,1999-07-12,0003,1999-07-14,470000.00,0.00,0.00,5000.00,0.00,0.00,16972.48,32492.84,0.00,524465.32,O
2000,990703616,1999-06-21,0003,1999-06-23,0.00,0.00,0.00,0.00,7093.33,0.00,0.00,3406.91,0.00,10500.24,C
2000,990703617,1999-07-12,0003,1999-07-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.86,0.00,271.86,C
2000,990703618,1999-07-13,0003,1999-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,433.31,0.00,433.31,C
2000,990703619,1999-07-13,0003,1999-07-14,0.00,0.00,0.00,0.00,1530.15,0.00,0.00,79.00,0.00,1609.15,C
2000,990703620,1999-07-14,0003,1999-07-15,0.00,0.00,0.00,0.00,515.73,0.00,0.00,431.45,0.00,947.18,C
2000,990703621,1999-07-14,0003,1999-07-16,0.00,0.00,0.00,0.00,606.54,0.00,0.00,668.77,0.00,1275.31,C
2000,990703622,1999-07-16,0003,1999-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2000,990703627,1999-07-07,0003,1999-07-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.25,0.00,164.25,C
2000,990703636,1999-06-14,0003,1999-06-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.64,0.00,480.64,C
2000,990703637,1999-06-16,0003,1999-06-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.80,0.00,385.80,C
2000,990703638,1999-06-17,0003,1999-06-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,402.80,0.00,402.80,C
2000,990703639,1999-06-17,0003,1999-06-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2000,990703640,1999-06-18,0003,1999-06-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,439.15,0.00,439.15,C
2000,990703641,1999-06-18,0003,1999-06-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,75.00,C
2000,990703642,1999-06-21,0003,1999-06-22,0.00,0.00,0.00,0.00,4491.16,0.00,0.00,1417.73,0.00,5908.89,C
2000,990703643,1999-06-21,0003,1999-06-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,419.50,0.00,419.50,C
2000,990703644,1999-06-22,0003,1999-06-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,424.00,0.00,424.00,C
2000,990703645,1999-06-23,0003,1999-06-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.65,0.00,324.65,C
2000,990703646,1999-06-24,0003,1999-06-25,0.00,0.00,0.00,0.00,838.78,0.00,0.00,436.12,0.00,1274.90,C
2000,990703647,1999-06-30,0003,1999-07-02,1000.00,0.00,0.00,1000.00,0.00,0.00,1295.06,204.94,0.00,3500.00,O
2000,990703648,1999-07-01,0003,1999-07-06,0.00,2859.59,0.00,0.00,2814.20,0.00,0.00,814.71,0.00,6488.50,C
2000,990703649,1999-07-01,0003,1999-07-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,541.39,0.00,541.39,C
2000,990703650,1999-07-01,0003,1999-07-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1234.25,0.00,1234.25,C
2000,990703651,1999-07-01,0003,1999-07-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,444.00,0.00,444.00,C
2000,990703652,1999-07-02,0003,1999-07-06,0.00,0.00,0.00,0.00,634.91,0.00,0.00,535.71,0.00,1170.62,C
2000,990703653,1999-06-04,0003,1999-07-20,0.00,0.00,0.00,0.00,380.74,0.00,0.00,0.00,0.00,380.74,C
2000,990703654,1999-07-02,0003,1999-07-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,909.64,0.00,909.64,C
2000,990703655,1999-07-03,0003,1999-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703656,1999-07-06,0003,1999-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703658,1999-07-19,0003,1999-07-20,0.00,0.00,0.00,0.00,2016.67,0.00,0.00,78.30,0.00,2094.97,C
2000,990703659,1999-07-08,0003,1999-07-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703660,1999-07-08,0003,1999-07-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,411.48,0.00,411.48,C
2000,990703661,1999-07-12,0003,1999-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,376.82,0.00,376.82,C
2000,990703662,1999-07-14,0003,1999-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,434.34,0.00,434.34,C
2000,990703663,1999-07-14,0003,1999-07-15,0.00,0.00,0.00,0.00,3059.45,0.00,0.00,412.04,0.00,3471.49,C
2000,990703664,1999-07-15,0003,1999-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703665,1999-07-15,0003,1999-07-16,0.00,0.00,0.00,0.00,949.03,0.00,0.00,493.88,0.00,1442.91,C
2000,990703666,1999-07-15,0003,1999-07-16,0.00,0.00,0.00,0.00,1089.00,0.00,0.00,962.98,0.00,2051.98,C
2000,990703667,1999-07-16,0003,1999-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,381.46,0.00,381.46,C
2000,990703668,1999-07-16,0003,1999-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284.36,0.00,284.36,C
2000,990703670,1999-06-18,0003,1999-07-07,0.00,0.00,0.00,0.00,1806.94,0.00,0.00,962.94,0.00,2769.88,C
2000,990703675,1999-07-06,0003,1999-07-07,0.00,0.00,0.00,0.00,502.67,0.00,0.00,0.00,0.00,502.67,C
2000,990703677,1999-07-14,0003,1999-07-19,0.00,0.00,0.00,0.00,1161.63,0.00,0.00,0.00,0.00,1161.63,C
2000,990703678,1999-07-14,0003,1999-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703679,1999-07-15,0003,1999-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703681,1999-07-15,0003,1999-07-19,0.00,0.00,0.00,0.00,586.89,0.00,0.00,0.00,0.00,586.89,C
2000,990703682,1999-07-15,0003,1999-07-19,0.00,0.00,0.00,0.00,195.00,0.00,0.00,0.00,0.00,195.00,C
2000,990703683,1999-07-15,0003,1999-07-16,0.00,0.00,0.00,0.00,496.08,0.00,0.00,0.00,0.00,496.08,C
2000,990703684,1999-07-15,0003,1999-07-16,0.00,0.00,0.00,0.00,838.02,0.00,0.00,0.00,0.00,838.02,C
2000,990703685,1999-07-15,0003,1999-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.34,0.00,216.34,C
2000,990703686,1999-07-16,0003,1999-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703687,1999-07-16,0003,1999-07-19,0.00,0.00,0.00,0.00,1032.09,0.00,0.00,0.00,0.00,1032.09,C
2000,990703688,1999-07-16,0003,1999-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703689,1999-07-16,0003,1999-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703690,1999-07-16,0003,1999-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703693,1999-07-19,0003,1999-07-20,0.00,0.00,0.00,0.00,4666.28,0.00,0.00,381.20,0.00,5047.48,C
2000,990703694,1999-07-19,0003,1999-07-20,0.00,0.00,0.00,0.00,757.87,0.00,0.00,0.00,0.00,757.87,C
2000,990703695,1999-06-01,0003,1999-06-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,268.37,0.00,268.37,C
2000,990703696,1999-06-23,0003,1999-07-01,0.00,0.00,0.00,0.00,78.42,0.00,0.00,975.99,0.00,1054.41,C
2000,990703697,1999-06-28,0003,1999-06-29,0.00,0.00,0.00,0.00,1400.00,0.00,0.00,719.97,0.00,2119.97,C
2000,990703698,1999-07-09,0003,1999-07-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703699,1999-07-12,0003,1999-07-21,15000.00,4380.44,0.00,0.00,0.00,0.00,5000.00,3217.44,0.00,27597.88,O
2000,990703700,1999-06-29,0003,1999-07-21,0.00,0.00,0.00,0.00,1641.02,0.00,0.00,942.50,0.00,2583.52,C
2000,990703701,1999-07-16,0003,1999-07-20,0.00,1052.99,0.00,0.00,2355.95,0.00,0.00,2021.41,0.00,5430.35,C
2000,990703706,1999-07-16,0003,1999-07-20,0.00,0.00,0.00,0.00,478.35,0.00,0.00,221.50,0.00,699.85,C
2000,990703707,1999-07-17,0003,1999-07-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.90,0.00,470.90,C
2000,990703710,1999-07-15,0003,1999-07-22,0.00,0.00,0.00,0.00,3548.62,0.00,0.00,416.76,0.00,3965.38,C
2000,990703711,1999-07-19,0003,1999-07-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,299.83,0.00,299.83,C
2000,990703712,1999-07-20,0003,1999-07-20,0.00,0.00,0.00,0.00,159.00,0.00,0.00,769.48,0.00,928.48,C
2000,990703713,1999-07-20,0003,1999-07-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,580.25,0.00,580.25,C
2000,990703714,1999-07-20,0003,1999-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,475.95,0.00,475.95,C
2000,990703716,1999-07-16,0003,1999-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,607.82,0.00,607.82,C
2000,990703717,1999-07-16,0003,1999-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,826.21,0.00,826.21,C
2000,990703720,1999-07-20,0003,1999-07-21,0.00,40000.00,0.00,0.00,3767.20,95.75,0.00,2040.88,0.00,45712.33,C
2000,990703721,1999-07-20,0003,1999-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370.30,0.00,370.30,C
2000,990703722,1999-07-20,0003,1999-07-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,332.26,0.00,332.26,C
2000,990703724,1999-07-22,0003,1999-07-23,0.00,0.00,0.00,0.00,986.62,0.00,0.00,0.00,0.00,986.62,C
2000,990703730,1999-06-16,0003,1999-06-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703731,1999-07-12,0003,1999-07-14,0.00,0.00,0.00,0.00,700.53,0.00,0.00,0.00,0.00,700.53,C
2000,990703732,1999-07-22,0003,1999-07-23,0.00,0.00,0.00,0.00,788.91,0.00,0.00,0.00,0.00,788.91,C
2000,990703733,1999-06-25,0003,1999-06-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703734,1999-07-13,0003,1999-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703735,1999-07-16,0003,1999-07-20,0.00,0.00,0.00,0.00,3054.25,0.00,0.00,0.00,0.00,3054.25,C
2000,990703736,1999-07-20,0003,1999-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703737,1999-07-20,0003,1999-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703740,1999-07-02,0003,1999-07-06,0.00,0.00,0.00,0.00,1321.66,0.00,0.00,0.00,0.00,1321.66,C
2000,990703749,1999-07-20,0003,1999-07-21,0.00,0.00,0.00,0.00,2155.74,0.00,0.00,132.10,0.00,2287.84,C
2000,990703753,1999-07-21,0003,1999-07-22,0.00,0.00,0.00,0.00,259.13,0.00,0.00,0.00,0.00,259.13,C
2000,990703754,1999-07-20,0003,1999-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.65,0.00,85.65,C
2000,990703755,1999-07-22,0003,1999-07-23,0.00,0.00,0.00,0.00,7027.37,0.00,0.00,257.04,0.00,7284.41,C
2000,990703756,1999-07-22,0003,1999-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,714.62,0.00,714.62,C
2000,990703757,1999-07-22,0003,1999-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,393.66,0.00,393.66,C
2000,990703758,1999-06-24,0003,1999-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703759,1999-06-29,0003,1999-07-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703760,1999-07-06,0003,1999-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703761,1999-07-14,0003,1999-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703762,1999-07-19,0003,1999-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703763,1999-07-20,0003,1999-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703764,1999-07-21,0003,1999-07-22,0.00,0.00,0.00,0.00,1200.00,0.00,0.00,0.00,0.00,1200.00,C
2000,990703765,1999-07-21,0003,1999-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703766,1999-07-21,0003,1999-07-22,0.00,0.00,0.00,0.00,297.92,0.00,0.00,0.00,0.00,297.92,C
2000,990703767,1999-07-22,0003,1999-07-23,0.00,0.00,0.00,0.00,1200.00,0.00,0.00,0.00,0.00,1200.00,C
2000,990703768,1999-07-22,0003,1999-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703769,1999-07-22,0003,1999-07-23,0.00,0.00,0.00,0.00,311.59,0.00,0.00,109.59,0.00,421.18,C
2000,990703770,1999-07-22,0003,1999-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.45,0.00,354.45,C
2000,990703778,1999-07-08,0003,1999-07-12,0.00,8500.00,0.00,0.00,2479.10,0.00,0.00,1277.43,0.00,12256.53,C
2000,990703779,1999-07-15,0003,1999-07-16,0.00,0.00,0.00,0.00,541.18,0.00,0.00,336.36,0.00,877.54,C
2000,990703780,1999-07-15,0003,1999-07-22,0.00,0.00,0.00,0.00,2267.48,0.00,0.00,207.90,0.00,2475.38,C
2000,990703781,1999-07-22,0003,1999-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,623.98,0.00,623.98,C
2000,990703782,1999-07-23,0003,1999-07-26,0.00,0.00,0.00,0.00,3050.98,176.06,0.00,0.00,0.00,2874.92,C
2000,990703783,1999-07-22,0003,1999-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703784,1999-07-23,0003,1999-07-26,0.00,0.00,0.00,0.00,1470.40,0.00,0.00,0.00,0.00,1470.40,C
2000,990703785,1999-07-23,0003,1999-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199.34,0.00,199.34,C
2000,990703786,1999-07-23,0003,1999-07-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,340.83,0.00,340.83,C
2000,990703787,1999-07-26,0003,1999-07-26,0.00,0.00,0.00,0.00,1195.20,0.00,0.00,0.00,0.00,1195.20,C
2000,990703800,1999-07-21,0003,1999-07-27,0.00,0.00,0.00,0.00,1495.77,0.00,0.00,0.00,0.00,1495.77,C
2000,990703801,1999-07-22,0003,1999-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703802,1999-07-23,0003,1999-07-26,0.00,500.00,0.00,0.00,4841.55,0.00,0.00,1404.61,0.00,6746.16,C
2000,990703803,1999-07-23,0003,1999-07-27,0.00,0.00,0.00,0.00,2886.06,0.00,0.00,160.00,0.00,3046.06,C
2000,990703804,1999-07-23,0003,1999-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703805,1999-07-26,0003,1999-07-27,0.00,0.00,0.00,0.00,103.40,0.00,0.00,0.00,0.00,103.40,C
2000,990703806,1999-07-26,0003,1999-07-27,0.00,0.00,0.00,0.00,2285.32,0.00,0.00,0.00,0.00,2285.32,C
2000,990703807,1999-07-26,0003,1999-07-28,0.00,0.00,0.00,0.00,1305.92,0.00,0.00,631.69,0.00,1937.61,C
2000,990703808,1999-07-26,0003,1999-07-28,0.00,0.00,0.00,0.00,858.14,0.00,0.00,0.00,0.00,858.14,C
2000,990703809,1999-07-26,0003,1999-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703810,1999-07-26,0003,1999-07-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703811,1999-07-26,0003,1999-07-28,0.00,0.00,0.00,0.00,624.00,0.00,0.00,0.00,0.00,624.00,C
2000,990703813,1999-07-26,0003,1999-07-27,0.00,0.00,0.00,0.00,2001.91,0.00,0.00,70.00,0.00,2071.91,C
2000,990703814,1999-07-27,0003,1999-07-28,0.00,0.00,0.00,0.00,949.85,0.00,0.00,0.00,0.00,949.85,C
2000,990703819,1999-07-22,0003,1999-07-23,0.00,7500.00,0.00,0.00,3295.66,0.00,0.00,385.00,0.00,11180.66,C
2000,990703820,1999-07-23,0003,1999-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,781.03,0.00,781.03,C
2000,990703821,1999-07-23,0003,1999-07-23,0.00,0.00,0.00,0.00,495.95,0.00,0.00,460.00,0.00,955.95,C
2000,990703822,1999-07-23,0003,1999-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703823,1999-07-26,0003,1999-07-27,0.00,0.00,0.00,0.00,233.71,0.00,0.00,387.64,0.00,621.35,C
2000,990703824,1999-07-26,0003,1999-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.80,0.00,171.80,C
2000,990703825,1999-07-26,0003,1999-07-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.75,0.00,380.75,C
2000,990703826,1999-07-26,0003,1999-07-28,0.00,0.00,0.00,0.00,415.52,0.00,0.00,421.88,0.00,837.40,C
2000,990703827,1999-07-27,0003,1999-07-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,435.93,0.00,435.93,C
2000,990703828,1999-07-27,0003,1999-07-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,812.64,0.00,812.64,C
2000,990703829,1999-07-27,0003,1999-07-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,883.50,0.00,883.50,C
2000,990703830,1999-07-27,0003,1999-07-29,0.00,0.00,-13800.00,0.00,2423.22,0.00,0.00,2178.67,0.00,18401.89,C
2000,990703831,1999-07-26,0003,1999-07-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703832,1999-07-27,0003,1999-07-29,0.00,0.00,0.00,0.00,446.62,0.00,0.00,0.00,0.00,446.62,C
2000,990703833,1999-07-27,0003,1999-07-28,0.00,0.00,0.00,0.00,990.17,0.00,0.00,0.00,0.00,990.17,C
2000,990703834,1999-07-27,0003,1999-07-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703835,1999-07-27,0003,1999-07-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990703836,1999-07-22,0003,1999-07-30,0.00,0.00,0.00,0.00,567.95,0.00,0.00,805.17,0.00,1373.12,C
2000,990703837,1999-07-26,0003,1999-07-28,0.00,14250.00,0.00,0.00,703.22,0.00,0.00,1072.84,0.00,16026.06,C
2000,990703838,1999-07-27,0003,1999-07-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,468.00,0.00,468.00,C
2000,990803839,1999-07-27,0003,1999-07-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,418.37,0.00,418.37,C
2000,990803840,1999-07-28,0003,1999-07-29,0.00,0.00,0.00,0.00,1600.00,0.00,0.00,505.10,0.00,2105.10,C
2000,990803841,1999-07-28,0003,1999-07-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,848.04,0.00,848.04,C
2000,990803842,1999-07-28,0003,1999-07-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.23,0.00,302.23,C
2000,990803843,1999-07-28,0003,1999-07-30,0.00,0.00,0.00,0.00,1378.49,0.00,0.00,676.50,0.00,2054.99,C
2000,990803844,1999-07-23,0003,1999-07-26,0.00,825.00,0.00,0.00,3099.16,0.00,0.00,2393.99,170.25,6147.90,C
2000,990803873,1999-07-14,0003,1999-07-29,0.00,0.00,0.00,0.00,630.71,0.00,0.00,726.35,0.00,1357.06,C
2000,990803874,1999-07-21,0003,1999-07-26,0.00,0.00,0.00,0.00,470.20,0.00,0.00,485.40,0.00,955.60,C
2000,990803877,1999-07-26,0003,1999-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.64,0.00,115.64,C
2000,990803878,1999-07-28,0003,1999-07-29,0.00,1000.00,0.00,0.00,9612.58,0.00,0.00,2109.13,0.00,12721.71,C
2000,990803879,1999-07-28,0003,1999-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.68,0.00,208.68,C
2000,990803880,1999-07-29,0003,1999-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,527.00,0.00,527.00,C
2000,990803886,1999-06-18,0003,1999-07-29,0.00,0.00,0.00,0.00,465.65,0.00,0.00,0.00,0.00,465.65,C
2000,990803887,1999-07-23,0003,1999-07-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990803888,1999-07-27,0003,1999-07-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990803889,1999-07-27,0003,1999-07-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2000,990803890,1999-07-28,0003,1999-07-29,0.00,0.00,0.00,0.00,1999.22,0.00,0.00,187.50,0.00,2186.72,C
