Fiscal Year,Claim Number,Date of Claim,Company Code,Event Date Reported,BI Reserve,BI Paid,BI Collection,PD Reserve,PD Paid,PD Collection,Expense Reserve,Expense Paid,Expense Collection,Incurred Sum,CSH O/C Status Code
2001,001105139,2000-11-06,0003,2000-11-08,0.00,0.00,0.00,0.00,805.84,0.00,0.00,430.00,0.00,1235.84,C
2001,001105140,2000-10-23,0003,2000-11-16,0.00,0.00,0.00,0.00,54.29,0.00,0.00,0.00,0.00,54.29,C
2001,001105141,2000-11-14,0003,2000-11-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,511.50,0.00,511.50,C
2001,001105142,2000-11-08,0003,2000-11-16,0.00,0.00,0.00,0.00,3500.00,0.00,0.00,339.30,0.00,3839.30,C
2001,001105143,2000-11-09,0003,2000-11-14,0.00,0.00,0.00,0.00,443.37,0.00,0.00,484.40,0.00,927.77,C
2001,001105144,2000-11-09,0003,2000-11-16,0.00,0.00,0.00,0.00,3293.18,196.19,0.00,591.05,0.00,3688.04,C
2001,001105145,2000-11-10,0003,2000-11-13,0.00,0.00,0.00,0.00,861.29,0.00,0.00,0.00,0.00,861.29,C
2001,001105146,2000-11-13,0003,2000-11-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,954.75,0.00,954.75,C
2001,001105147,2000-11-13,0003,2000-11-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.50,0.00,220.50,C
2001,001105148,2000-11-14,0003,2000-11-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105149,2000-11-15,0003,2000-11-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,386.00,0.00,386.00,C
2001,001105150,2000-11-15,0003,2000-11-16,0.00,0.00,0.00,0.00,1594.97,0.00,0.00,0.00,0.00,1594.97,C
2001,001105152,2000-11-15,0003,2000-11-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105153,2000-11-09,0003,2000-11-10,0.00,20000.00,0.00,0.00,0.00,0.00,0.00,1644.14,0.00,21644.14,C
2001,001105154,2000-11-09,0003,2000-11-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,432.20,0.00,432.20,C
2001,001105155,2000-11-11,0003,2000-11-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,343.19,0.00,343.19,C
2001,001105156,2000-11-13,0003,2000-11-14,0.00,0.00,0.00,0.00,3152.71,0.00,0.00,525.94,0.00,3678.65,C
2001,001105157,2000-11-14,0003,2000-11-16,0.00,0.00,0.00,0.00,685.00,0.00,0.00,0.00,0.00,685.00,C
2001,001105158,2000-11-14,0003,2000-11-16,0.00,0.00,0.00,0.00,2764.26,0.00,0.00,0.00,0.00,2764.26,C
2001,001105159,2000-11-15,0003,2000-11-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105160,2000-11-16,0003,2000-11-17,0.00,0.00,0.00,0.00,750.78,0.00,0.00,0.00,0.00,750.78,C
2001,001105161,2000-11-16,0003,2000-11-17,0.00,0.00,0.00,0.00,992.76,0.00,0.00,458.00,0.00,1450.76,C
2001,001105162,2000-11-13,0003,2000-11-15,0.00,0.00,0.00,0.00,5842.92,0.00,0.00,0.00,0.00,5842.92,C
2001,001105168,2000-11-07,0003,2000-11-14,0.00,0.00,0.00,0.00,1539.97,0.00,0.00,403.00,0.00,1942.97,C
2001,001105169,2000-11-10,0003,2000-11-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266.81,0.00,266.81,C
2001,001105170,2000-11-15,0003,2000-11-16,0.00,19500.00,0.00,0.00,14953.71,0.00,0.00,4142.73,0.00,38596.44,C
2001,001105171,2000-11-15,0003,2000-11-16,0.00,7833.39,0.00,0.00,0.00,0.00,0.00,2837.69,0.00,10671.08,C
2001,001105172,2000-11-16,0003,2000-11-17,0.00,0.00,0.00,0.00,4395.00,0.00,0.00,85.00,0.00,4480.00,C
2001,001105173,2000-11-16,0003,2000-11-17,0.00,0.00,0.00,0.00,8111.95,0.00,0.00,663.40,0.00,8775.35,C
2001,001105174,2000-11-16,0003,2000-11-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105175,2000-11-16,0003,2000-11-20,0.00,0.00,0.00,0.00,1875.95,0.00,0.00,558.75,0.00,2434.70,C
2001,001105176,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,5810.87,0.00,0.00,0.00,0.00,5810.87,C
2001,001105177,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105178,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,25722.00,0.00,0.00,1077.25,0.00,26799.25,C
2001,001105179,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,2753.62,0.00,0.00,867.40,0.00,3621.02,C
2001,001105181,2000-11-17,0003,2000-11-21,0.00,0.00,0.00,0.00,4582.36,0.00,0.00,471.41,0.00,5053.77,C
2001,001105182,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,2794.25,0.00,0.00,619.60,0.00,3413.85,C
2001,001105183,2000-11-16,0003,2000-11-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,621.18,0.00,621.18,C
2001,001105185,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,1674.29,0.00,0.00,0.00,0.00,1674.29,C
2001,001105186,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105187,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,1835.55,0.00,0.00,0.00,0.00,1835.55,C
2001,001105188,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,52.98,0.00,0.00,0.00,0.00,52.98,C
2001,001105189,2000-11-17,0003,2000-11-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105192,2000-11-10,0003,2000-11-15,0.00,0.00,0.00,0.00,3994.32,0.00,0.00,568.50,0.00,4562.82,C
2001,001105193,2000-11-14,0003,2000-11-15,0.00,0.00,0.00,0.00,2649.62,0.00,0.00,344.15,0.00,2993.77,C
2001,001105194,2000-11-14,0003,2000-11-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001105195,2000-11-14,0003,2000-11-16,0.00,0.00,0.00,0.00,525.00,0.00,0.00,463.00,0.00,988.00,C
2001,001105197,2000-11-06,0003,2000-11-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.00,0.00,385.00,C
2001,001105207,2000-11-09,0003,2000-11-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.50,0.00,81.50,C
2001,001105238,2000-11-17,0003,2000-11-21,0.00,1750.00,0.00,0.00,0.00,0.00,0.00,937.00,0.00,2687.00,C
2001,001105240,2000-11-01,0003,2000-11-21,0.00,0.00,0.00,0.00,2302.92,0.00,0.00,363.81,0.00,2666.73,C
2001,001105241,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,337.00,0.00,337.00,C
2001,001105243,2000-11-15,0003,2000-11-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,442.00,0.00,442.00,C
2001,001105244,2000-11-15,0003,2000-11-17,0.00,0.00,0.00,0.00,473.69,0.00,0.00,572.78,0.00,1046.47,C
2001,001105246,2000-11-20,0003,2000-11-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,387.70,0.00,387.70,C
2001,001105247,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,443.70,0.00,443.70,C
2001,001105248,2000-11-20,0003,2000-11-21,0.00,1000.00,0.00,0.00,4834.80,0.00,0.00,1486.12,0.00,7320.92,C
2001,001105249,2000-11-21,0003,2000-11-27,0.00,0.00,0.00,0.00,3168.90,0.00,0.00,375.86,0.00,3544.76,C
2001,001105250,2000-11-14,0003,2000-11-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,633.00,0.00,633.00,C
2001,001105251,2000-11-15,0003,2000-11-20,0.00,0.00,0.00,0.00,4900.00,318.96,0.00,683.20,0.00,5264.24,C
2001,001105252,2000-11-15,0003,2000-11-17,0.00,0.00,0.00,0.00,1829.00,0.00,0.00,344.90,0.00,2173.90,C
2001,001105253,2000-11-16,0003,2000-11-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,450.38,0.00,450.38,C
2001,001105254,2000-11-16,0003,2000-11-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,481.00,0.00,481.00,C
2001,001105255,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,2200.00,0.00,0.00,1022.14,0.00,3222.14,C
2001,001105256,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,887.70,0.00,887.70,C
2001,001105257,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,1536.35,0.00,0.00,436.50,0.00,1972.85,C
2001,001105258,2000-11-20,0003,2000-11-27,0.00,0.00,0.00,0.00,2131.58,0.00,0.00,660.12,0.00,2791.70,C
2001,001105259,2000-11-21,0003,2000-11-22,0.00,350.00,0.00,0.00,3162.67,0.00,0.00,1036.40,0.00,4549.07,C
2001,001105260,2000-11-21,0003,2000-11-27,0.00,0.00,0.00,0.00,1026.77,0.00,0.00,408.80,0.00,1435.57,C
2001,001105261,2000-11-22,0003,2000-11-27,0.00,0.00,0.00,0.00,542.33,0.00,0.00,300.00,0.00,842.33,C
2001,001105262,2000-11-22,0003,2000-11-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,412.65,0.00,412.65,C
2001,001105268,2000-11-08,0003,2000-11-22,0.00,0.00,0.00,0.00,583.88,0.00,0.00,0.00,0.00,583.88,C
2001,001105269,2000-11-15,0003,2000-11-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105270,2000-11-15,0003,2000-11-17,0.00,22500.00,0.00,0.00,2208.99,0.00,0.00,4015.69,0.00,28724.68,C
2001,001105271,2000-11-15,0003,2000-11-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105272,2000-10-16,0003,2000-11-01,0.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,300.00,C
2001,001105273,2000-11-17,0003,2000-11-28,0.00,0.00,0.00,0.00,1545.84,0.00,0.00,93.96,0.00,1639.80,C
2001,001105274,2000-11-20,0003,2000-11-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105275,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,949.10,0.00,0.00,0.00,0.00,949.10,C
2001,001105276,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105277,2000-11-20,0003,2000-11-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105279,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105280,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105281,2000-11-20,0003,2000-11-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105282,2000-11-21,0003,2000-11-27,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,1000.00,C
2001,001105283,2000-11-21,0003,2000-11-27,0.00,0.00,0.00,0.00,2919.10,0.00,0.00,139.64,0.00,3058.74,C
2001,001105284,2000-11-21,0003,2000-11-27,0.00,0.00,0.00,0.00,389.34,0.00,0.00,0.00,0.00,389.34,C
2001,001105285,2000-11-21,0003,2000-11-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105286,2000-11-22,0003,2000-11-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105287,2000-11-22,0003,2000-11-28,0.00,0.00,0.00,0.00,1133.48,0.00,0.00,0.00,0.00,1133.48,C
2001,001105288,2000-11-22,0003,2000-11-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001105289,2000-10-10,0003,2000-11-21,0.00,0.00,0.00,0.00,1558.57,0.00,0.00,0.00,0.00,1558.57,C
2001,001105290,2000-11-29,0003,2000-11-30,0.00,0.00,0.00,0.00,1933.47,0.00,0.00,0.00,0.00,1933.47,C
2001,001105291,2000-11-17,0003,2000-11-22,0.00,0.00,0.00,0.00,642.00,0.00,0.00,0.00,0.00,642.00,C
2001,001205292,2000-11-16,0003,2000-11-20,0.00,0.00,0.00,0.00,665.00,0.00,0.00,252.95,0.00,917.95,C
2001,001205293,2000-11-21,0003,2000-11-27,0.00,0.00,0.00,0.00,3163.13,0.00,0.00,522.25,0.00,3685.38,C
2001,001205294,2000-11-27,0003,2000-11-29,0.00,0.00,0.00,0.00,1871.20,0.00,0.00,765.74,0.00,2636.94,C
2001,001205295,2000-10-26,0003,2000-12-01,0.00,0.00,0.00,0.00,575.00,0.00,0.00,0.00,0.00,575.00,C
2001,001205296,2000-11-22,0003,2000-11-27,0.00,0.00,0.00,0.00,1759.79,0.00,0.00,0.00,0.00,1759.79,C
2001,001205297,2000-11-27,0003,2000-11-28,0.00,0.00,0.00,0.00,1161.50,0.00,0.00,0.00,0.00,1161.50,C
2001,001205298,2000-11-22,0003,2000-11-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,300.00,C
2001,001205299,2000-11-22,0003,2000-11-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205300,2000-11-22,0003,2000-11-27,0.00,0.00,0.00,0.00,157.00,0.00,0.00,0.00,0.00,157.00,C
2001,001205301,2000-11-27,0003,2000-11-28,0.00,0.00,0.00,0.00,4158.48,0.00,0.00,989.34,0.00,5147.82,C
2001,001205306,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,5952.35,0.00,0.00,385.00,0.00,6337.35,C
2001,001205308,2000-11-29,0003,2000-12-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205309,2000-11-14,0003,2000-11-17,0.00,0.00,0.00,0.00,1426.19,0.00,0.00,0.00,0.00,1426.19,C
2001,001205310,2000-11-16,0003,2000-11-20,0.00,0.00,0.00,0.00,725.68,0.00,0.00,0.00,0.00,725.68,C
2001,001205311,2000-11-20,0003,2000-11-29,0.00,0.00,0.00,0.00,327.22,0.00,0.00,0.00,0.00,327.22,C
2001,001205312,2000-11-12,0003,2000-11-21,0.00,0.00,0.00,0.00,1820.74,0.00,0.00,377.45,0.00,2198.19,C
2001,001205313,2000-11-21,0003,2000-11-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205314,2000-11-21,0003,2000-11-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205315,2000-11-22,0003,2000-11-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205318,2000-11-27,0003,2000-11-29,0.00,0.00,0.00,0.00,1177.10,0.00,0.00,0.00,0.00,1177.10,C
2001,001205319,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,1456.65,0.00,0.00,598.00,0.00,2054.65,C
2001,001205320,2000-11-28,0003,2000-11-29,0.00,300.00,0.00,0.00,1200.00,0.00,0.00,385.00,0.00,1885.00,C
2001,001205321,2000-11-15,0003,2000-11-30,0.00,0.00,0.00,0.00,481.39,0.00,0.00,300.00,0.00,781.39,C
2001,001205322,2000-11-16,0003,2000-11-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,279.76,0.00,279.76,C
2001,001205323,2000-11-27,0003,2000-11-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205324,2000-11-27,0003,2000-11-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205325,2000-11-27,0003,2000-11-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205326,2000-11-28,0003,2000-11-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205332,2000-11-22,0003,2000-11-27,0.00,0.00,0.00,0.00,4620.08,0.00,0.00,505.59,0.00,5125.67,C
2001,001205334,2000-10-27,0003,2000-12-05,0.00,0.00,0.00,0.00,559.30,0.00,0.00,0.00,0.00,559.30,C
2001,001205335,2000-10-30,0003,2000-12-01,0.00,0.00,0.00,0.00,576.00,0.00,0.00,0.00,0.00,576.00,C
2001,001205336,2000-11-28,0003,2000-11-29,0.00,0.00,0.00,0.00,3506.78,0.00,0.00,0.00,0.00,3506.78,C
2001,001205337,2000-11-23,0003,2000-11-27,0.00,0.00,0.00,0.00,5139.66,0.00,0.00,0.00,0.00,5139.66,C
2001,001205338,2000-11-20,0003,2000-11-22,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,200.00,C
2001,001205339,2000-11-17,0003,2000-11-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,383.60,0.00,383.60,C
2001,001205340,2000-11-14,0003,2000-11-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205341,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390.50,0.00,390.50,C
2001,001205342,2000-11-21,0003,2000-11-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,587.53,0.00,587.53,C
2001,001205343,2000-11-22,0003,2000-11-27,0.00,3010.35,0.00,0.00,7025.33,0.00,0.00,3424.79,0.00,13460.47,C
2001,001205344,2000-11-22,0003,2000-11-27,0.00,0.00,0.00,0.00,950.98,0.00,0.00,418.60,0.00,1369.58,C
2001,001205345,2000-11-27,0003,2000-11-28,0.00,0.00,0.00,0.00,1995.00,123.00,0.00,560.80,0.00,2432.80,C
2001,001205346,2000-11-27,0003,2000-11-28,0.00,0.00,0.00,0.00,1014.12,0.00,0.00,591.58,0.00,1605.70,C
2001,001205347,2000-11-27,0003,2000-11-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,244.60,0.00,244.60,C
2001,001205348,2000-11-28,0003,2000-11-28,0.00,300.00,0.00,0.00,3453.37,0.00,0.00,1912.07,0.00,5665.44,C
2001,001205349,2000-11-28,0003,2000-11-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,489.00,0.00,489.00,C
2001,001205350,2000-11-28,0003,2000-11-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,495.50,0.00,495.50,C
2001,001205352,2000-11-16,0003,2000-11-17,12500.00,22500.00,0.00,10000.00,0.00,0.00,1487.19,4717.33,0.00,51204.52,O
2001,001205353,2000-11-16,0003,2000-11-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,562.83,0.00,562.83,C
2001,001205354,2000-11-16,0003,2000-11-17,0.00,0.00,0.00,0.00,2733.27,0.00,0.00,342.40,0.00,3075.67,C
2001,001205355,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,1677.76,0.00,0.00,668.60,0.00,2346.36,C
2001,001205356,2000-12-01,0003,2000-12-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205357,2000-12-01,0003,2000-12-04,0.00,0.00,0.00,0.00,200.00,0.00,0.00,339.55,0.00,539.55,C
2001,001205359,2000-11-29,0003,2000-12-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1177.00,0.00,1177.00,C
2001,001205361,2000-12-01,0003,2000-12-04,0.00,0.00,0.00,0.00,3794.14,0.00,0.00,572.26,0.00,4366.40,C
2001,001205362,2000-11-29,0003,2000-12-01,0.00,0.00,0.00,0.00,1621.07,0.00,0.00,404.50,0.00,2025.57,C
2001,001205363,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,514.60,0.00,514.60,C
2001,001205364,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,6693.39,0.00,0.00,568.78,0.00,7262.17,C
2001,001205365,2000-11-17,0003,2000-11-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,444.30,0.00,444.30,C
2001,001205368,2000-11-16,0003,2000-11-20,0.00,0.00,0.00,0.00,1231.47,0.00,0.00,0.00,0.00,1231.47,C
2001,001205369,2000-11-17,0003,2000-11-20,0.00,0.00,0.00,0.00,247.69,0.00,0.00,0.00,0.00,247.69,C
2001,001205370,2000-11-22,0003,2000-11-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205371,2000-11-27,0003,2000-11-29,0.00,0.00,0.00,0.00,993.95,0.00,0.00,0.00,0.00,993.95,C
2001,001205372,2000-11-27,0003,2000-11-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205373,2000-11-28,0003,2000-11-30,0.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,300.00,C
2001,001205374,2000-11-28,0003,2000-11-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205375,2000-11-28,0003,2000-11-29,0.00,0.00,0.00,0.00,1330.77,0.00,0.00,0.00,0.00,1330.77,C
2001,001205376,2000-11-29,0003,2000-12-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205377,2000-11-29,0003,2000-11-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205378,2000-11-29,0003,2000-11-29,0.00,22000.00,0.00,0.00,3393.80,0.00,0.00,14003.58,0.00,39397.38,C
2001,001205379,2000-11-30,0003,2000-12-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205380,2000-11-30,0003,2000-12-01,0.00,0.00,0.00,0.00,209.96,0.00,0.00,0.00,0.00,209.96,C
2001,001205381,2000-12-01,0003,2000-12-04,0.00,0.00,0.00,0.00,301.01,0.00,0.00,0.00,0.00,301.01,C
2001,001205382,2000-12-01,0003,2000-12-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205391,2000-12-01,0003,2000-12-04,0.00,0.00,0.00,0.00,3348.37,0.00,0.00,497.20,0.00,3845.57,C
2001,001205394,2000-12-04,0003,2000-12-05,0.00,0.00,0.00,0.00,1608.28,0.00,0.00,0.00,0.00,1608.28,C
2001,001205395,2000-12-05,0003,2000-12-06,0.00,0.00,0.00,0.00,1834.91,0.00,0.00,68.00,0.00,1902.91,C
2001,001205396,2000-12-02,0003,2000-12-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205397,2000-11-29,0003,2000-12-06,0.00,0.00,0.00,0.00,2715.08,0.00,0.00,1102.55,0.00,3817.63,C
2001,001205398,2000-11-30,0003,2000-12-01,0.00,16500.00,0.00,0.00,4704.91,0.00,0.00,2420.17,0.00,23625.08,C
2001,001205399,2000-12-06,0003,2000-12-07,0.00,0.00,0.00,0.00,669.99,0.00,0.00,0.00,0.00,669.99,C
2001,001205400,2000-12-06,0003,2000-12-07,0.00,0.00,0.00,0.00,697.22,0.00,0.00,287.23,0.00,984.45,C
2001,001205402,2000-11-25,0003,2000-11-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.00,0.00,315.00,C
2001,001205403,2000-11-29,0003,2000-12-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,367.35,0.00,367.35,C
2001,001205404,2000-11-30,0003,2000-12-01,0.00,15000.00,0.00,0.00,0.00,0.00,0.00,2607.42,0.00,17607.42,C
2001,001205405,2000-12-02,0003,2000-12-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.70,0.00,320.70,C
2001,001205407,2000-12-07,0003,2000-12-08,0.00,0.00,0.00,0.00,743.44,0.00,0.00,0.00,0.00,743.44,C
2001,001205409,2000-11-16,0003,2000-12-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205411,2000-12-04,0003,2000-12-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205412,2000-12-05,0003,2000-12-07,0.00,0.00,0.00,0.00,385.00,0.00,0.00,0.00,0.00,385.00,C
2001,001205415,2000-12-04,0003,2000-12-05,0.00,0.00,0.00,0.00,2196.00,0.00,0.00,318.50,0.00,2514.50,C
2001,001205416,2000-11-25,0003,2000-12-06,0.00,0.00,0.00,0.00,649.31,0.00,0.00,0.00,0.00,649.31,C
2001,001205418,2000-11-24,0003,2000-12-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205419,2000-11-28,0003,2000-11-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267.05,0.00,267.05,C
2001,001205420,2000-11-29,0003,2000-12-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205421,2000-11-28,0003,2000-11-29,0.00,10000.00,0.00,0.00,3176.42,0.00,0.00,1823.09,0.00,14999.51,C
2001,001205422,2000-12-04,0003,2000-12-05,0.00,0.00,0.00,0.00,2615.71,0.00,0.00,550.40,0.00,3166.11,C
2001,001205423,2000-12-05,0003,2000-12-07,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,C
2001,001205424,2000-12-06,0003,2000-12-08,0.00,0.00,0.00,0.00,4640.60,0.00,0.00,0.00,0.00,4640.60,C
2001,001205425,2000-12-07,0003,2000-12-11,0.00,0.00,0.00,0.00,2667.47,0.00,0.00,70.00,0.00,2737.47,C
2001,001205426,2000-11-08,0003,2000-12-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317.15,0.00,317.15,C
2001,001205427,2000-12-06,0003,2000-12-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,754.90,0.00,754.90,C
2001,001205429,2000-12-07,0003,2000-12-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205430,2000-12-09,0003,2000-12-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C
2001,001205431,2000-10-10,0003,2000-12-04,0.00,0.00,0.00,0.00,1355.01,0.00,0.00,0.00,0.00,1355.01,C
2001,001205432,2000-12-05,0003,2000-12-06,0.00,0.00,0.00,0.00,228.40,0.00,0.00,0.00,0.00,228.40,C
2001,001205433,2000-12-08,0003,2000-12-12,0.00,0.00,0.00,0.00,862.24,0.00,0.00,0.00,0.00,862.24,C
2001,001205434,2000-12-08,0003,2000-12-11,0.00,0.00,0.00,0.00,1071.00,0.00,0.00,0.00,0.00,1071.00,C
2001,001205435,2000-12-01,0003,2000-12-05,0.00,0.00,0.00,0.00,6408.24,0.00,0.00,401.00,0.00,6809.24,C
2001,001205438,2000-07-14,0003,2000-12-05,0.00,0.00,0.00,0.00,2556.07,0.00,0.00,0.00,0.00,2556.07,C
2001,001205439,2000-09-23,0003,2000-11-29,0.00,0.00,0.00,0.00,900.00,0.00,0.00,555.06,0.00,1455.06,C
2001,001205440,2000-11-09,0003,2000-11-16,0.00,2000.00,0.00,0.00,9000.00,0.00,0.00,9195.04,0.00,20195.04,C
2001,001205441,2000-11-10,0003,2000-11-10,0.00,0.00,0.00,0.00,9419.08,0.00,0.00,902.68,0.00,10321.76,C
2001,001205442,2000-11-20,0003,2000-11-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1081.63,0.00,1081.63,C
